split,file_name,time_processed
test,17-003_F2_23_13_jpg.rf.17c60dbc4691db22ef21abec28e3cbb1.jpg,18.49504590034485
test,H1-NC5283_H2_6_5J_jpg.rf.547e9e6559bbbed92ea9a57ade21c356.jpg,9.494389057159424
test,H1-NC5288_H2_6_1G_jpg.rf.64a19c9a8620b44941707559b3957817.jpg,7.607953310012817
test,H1-NC5285_F2_15_1B_jpg.rf.6f8476b4272e252d77e2577a2fdd9790.jpg,8.228949785232544
test,NC5286_F2_15_1_jpg.rf.11c0925e901a66c05efa919105641dbe.jpg,8.428535223007202
test,Krewer_F2_19_4_jpg.rf.860790883d50e994f275941e3bae348a.jpg,7.11369776725769
test,H1-NC5274_H2_5_6A_jpg.rf.7bf9f831d84e9e698b7f69ee6ca3c9e9.jpg,6.409894704818726
test,NC5301_F2_17_17_jpg.rf.2b723c1f1b7d7eb0207f098fefa5408a.jpg,7.210159778594971
test,H1-NC5271_H2_1_2I_jpg.rf.7f8020b2ab2cdf8a4dd8fe3b2b1b857a.jpg,6.968759536743164
test,H2-NC5331_F2_18_6A_jpg.rf.0fd10e0a79c2ad51b94509d0349c66d9.jpg,7.229665517807007
test,16-049_F2_32_12_jpg.rf.96e9ce4cdcf9fd0a54b0c943cb3b440f.jpg,7.084716081619263
test,17-004_22_13_jpg.rf.10e91314a344902b566c916c45b99a7f.jpg,7.86589241027832
test,H2-Rebel_E3_7_6F_jpg.rf.b9a66cf30c699bbdac584f9c07a40c2f.jpg,6.865041732788086
test,NewHanover3_jpg.rf.37828fa29c30042c7b814fcdbb2adf11.jpg,7.454235553741455
test,H1-NC5313_F2_15_17A_jpg.rf.23307b6585ab568b0802ee9119a86d6d.jpg,9.01374626159668
test,18-015_F2_35_13_jpg.rf.b294aa9b0d345cd07fd48dce466c7a98.jpg,6.744912385940552
test,17-002_F2_23_12_jpg.rf.92e876fab96d482889e210400884e4b3.jpg,6.197469472885132
test,H1-Marimba_F2_28_15_jpg.rf.a1800937ba7d05cbfd44fbd8cf9c5bd8.jpg,6.190020322799683
test,H2-NC5275_H2_2_2E_jpg.rf.76492c6aafcbf0f7417f7ea24b801e3b.jpg,8.271791458129883
test,H2-NC5271_H2_7_5E_jpg.rf.a27f12c5c039fc4e7e0bf9aadca414dc.jpg,6.0481038093566895
test,18-029_F2_32_9_jpg.rf.73aabb02ec1bbfda0e69dd0005eef800.jpg,7.491252660751343
test,H2-NC5228_F2_16_14C_jpg.rf.32ed6b92089f18d22e9637cb22a9cdd1.jpg,9.354151964187622
test,H1-NC5286_-H2_2_3E_jpg.rf.86e5fcdda701ca0d1d055bef666cc6c3.jpg,10.913623094558716
test,H1-18-003_F2_31_12_jpg.rf.b69ac596ffdcceb0c658713da0ffe4b9.jpg,7.17265772819519
test,NCV-13-2_F2_26_5_jpg.rf.bb6e8323e36d1149b04675c1852af434.jpg,6.877025842666626
test,H2-NewHanover_F2_19_10C_jpg.rf.90a72929a89e000b7395572dcfc794a1.jpg,8.243952751159668
test,NCV-03-2_F2_26_4_jpg.rf.d04a72781f859f2ad1bef401d03f3ed9.jpg,6.5175299644470215
test,H1-NC5305_F2_15_9B_jpg.rf.c6c46b85db2f39438a1c26ef17cfadb0.jpg,7.063013792037964
test,17-004_22_17_jpg.rf.c4e0f9d3a91344d989c0f30b738cc173.jpg,7.279562950134277
test,H1-17-009_F2_24_6_jpg.rf.d1c5dfbb2365331d1e3f3ac90606d4fa.jpg,5.939688682556152
test,NC5313_F2_15_17_jpg.rf.d9f1240bb03e7a7802c899bae5ee408e.jpg,7.282628297805786
test,Optimus_H2_5_4_jpg.rf.eb0c1d3e2631f1dcfc2f70eb4c119a88.jpg,5.829570293426514
test,H1-18-104_F2_36_2_jpg.rf.d1eaf27ab594376ccedc3231bdb11b00.jpg,10.42941403388977
test,NC5288_H2_7_4_jpg.rf.f43cdcc86d7d89e5307b1ad927e62655.jpg,5.7696216106414795
test,H1-NC5272_H2_6_2B_jpg.rf.f3dbb61d2afa93661ce65fa2aceccc2c.jpg,7.524994611740112
test,NC5272_H2_1_3_jpg.rf.ff9cff5f7166029bc1ac1e1978901423.jpg,5.63265585899353
test,H2-NC5280_F2_13_21B_jpg.rf.ff865a76c7e728e09d189ace6d657a30.jpg,6.086687088012695
test,H2-NC5282_H2_7_1F_jpg.rf.f3d85d418e83b34459110a0cb5662d65.jpg,7.005704164505005
test,NCV-06-1_F2_24_16_jpg.rf.fbe27346d2b4608b415ebc5e293f3719.jpg,6.095994234085083
test,15-003_F2_18_21_jpg.rf.f289777165752d81a83fec82fdb8d2bc.jpg,6.426393270492554
train,NC5271_H2_7_5_jpg.rf.f852783ecd4d97730b14b55ea66c1f0b.jpg,5.798513889312744
train,NC5271_jpg.rf.fc1ebf0242564ad3c40239a417cfa8b4.jpg,6.279495716094971
train,H2-NC5275_H2_5_3A_jpg.rf.f8faa3fcd5ea42d03c2b60c38d1b6f87.jpg,6.862260103225708
train,H1-O_Neal_E3_7_43-48D_jpg.rf.f94bf4f2bb8e9075f1f5c0be0b3cd5a7.jpg,7.511664628982544
train,NCV-17-2_F2_26_12_jpg.rf.fabc5865a57288c03e25f17df530d9a2.jpg,5.742460250854492
train,H1-18-063_F2_30_1_jpg.rf.f8008f6b0ed775cd51d1e68f120b2d3c.jpg,5.597587585449219
train,NC5297_F2_16_13_jpg.rf.f92d1f56df052ab498520b9a075d5e23.jpg,7.250195503234863
train,NC5283_F2_16_14_jpg.rf.fcf998cb104d3037473b8002435d2ee5.jpg,10.348769426345825
train,H1-O_Neal_H2_6_6D_jpg.rf.fcfa37a1c944354e3d22c84e6ec5525a.jpg,5.852189779281616
train,H2-17-010_F2_22_18_jpg.rf.059e95983d054fbac7732401f7c12745.jpg,6.648864507675171
train,NC5280_F2_13_21_jpg.rf.0557e218c9ee534d775b2b9d7b83d5aa.jpg,7.146668910980225
train,H1-18-086_F2_31_9_jpg.rf.04231a165838fdb2a710d02df9c88da2.jpg,6.705370187759399
train,18-085_F2_36_8_jpg.rf.0268aafc063902c55663c1b8287725be.jpg,7.8542516231536865
train,H2-17-002_F2_23_12_jpg.rf.04e014687d52a57737b3b1da2ef7376e.jpg,7.974851846694946
train,NC5287_F2_15_2_jpg.rf.07c1254cbfb70f76d0bb5685dfa853c3.jpg,8.725542068481445
train,NC5275_H2_5_3_jpg.rf.0b5087ebc0db4082e444d80a48e90bca.jpg,7.806129217147827
train,NCV-02-1_F2_24_12_jpg.rf.09770e7bbd73fa3ff7edabcdc7bc0381.jpg,6.808274269104004
train,H1-NC5274_H2_1_4F_jpg.rf.06b33ed4edcc5be46ddae7e1980bd66b.jpg,7.946969032287598
train,H2-17-001_F2_23_6_jpg.rf.0e45b9f0371c05b67c894f55d2f90720.jpg,7.625890493392944
train,H2-NewHanover_E3_8_7A_jpg.rf.126bc9aa1b3f17236dccce7ac3886cfe.jpg,8.19070553779602
train,H1-Megasblue_F2_22_9_jpg.rf.160291c9dacdd09c6cb110c2afcccf75.jpg,8.193304300308228
train,H1-NC5318_F2_16_3B_jpg.rf.11dea27cc8f9e8ea459fad395756e763.jpg,10.175964117050171
train,H1-NC5285_H2_5_5J_jpg.rf.1372c99ada9d5ef396cb08d68729ee1e.jpg,8.93705153465271
train,H1-18-044_F2_29_12_jpg.rf.15164171cf66d37fc09ea8614589118c.jpg,7.30031156539917
train,H2-NC5271_E2_14_13B_jpg.rf.16b2aebe34e4d784c7018ca5e066ec16.jpg,8.63577651977539
train,H1-18-035_F2_32_8_jpg.rf.0d6b551dba4b8fa8e75c8bc3f1311696.jpg,6.8843629360198975
train,H1-NC5308_F2_18_19A_jpg.rf.0e864202903583169285f8030aae0248.jpg,6.21106481552124
train,MS794_F2_22_1_jpg.rf.17e3228ba2d796664bf179569e1c09e8.jpg,7.220879554748535
train,NCV-21-1_F2_25_12_jpg.rf.171d2dc21f01520d81045e61c6bb5574.jpg,10.422364711761475
train,H1-18-051_F2_31_6_jpg.rf.1defc4498ca043e430a5dcd483892e44.jpg,6.468709230422974
train,H1-NC5313_F2_13_1B_jpg.rf.165657525459a7163927fd1b2aff944b.jpg,8.501828670501709
train,H2-13-007_F2_22_14_jpg.rf.1c0bbdf3649d101331644a8e8060164f.jpg,8.330724477767944
train,H1-18-037_F2_32_11_jpg.rf.1f3f5d10c9f5f1c69157906d9dea24fb.jpg,7.595414876937866
train,NC5289_F2_15_10_jpg.rf.1b56db61cd12b667c4158ea8c5fc9287.jpg,8.323602437973022
train,H2-13-040_F2_24_9_jpg.rf.1d03601d5dd53e8e14666afea6edeb7a.jpg,7.872713327407837
train,NC3104_E3_8_4c_jpg.rf.1e30978b71ffa8bd4ac9617f14376bdc.jpg,8.122289657592773
train,H1-Legacy_F2_21_5C_jpg.rf.21427f30c2c9a123cddc03a58c7a246c.jpg,9.24019980430603
train,H1-NC5297_F2_16_13A_jpg.rf.20525c289b5094be4828ed940c4e2b7c.jpg,10.300051212310791
train,H2-NC5272_H2_1_3B_jpg.rf.226609308405b70deab8bfbb1fe1b3fe.jpg,7.983299016952515
train,H1-NC5301_F2_17_17C_jpg.rf.25e5f654413ad8c84113ef861a526bf8.jpg,9.620754957199097
train,H1-18-022_F2_28_7_jpg.rf.2292dcf2e60e3a965019ad8407c0aadd.jpg,10.301591873168945
train,H1-NC5274_H2_5_6B_jpg.rf.25ef7f0f297133034bd002722604ebb5.jpg,9.590774536132812
train,17-8-234_F2_27_3_jpg.rf.2773514c498f68330c9937cb2d879fed.jpg,8.61500859260559
train,H1-Rebel_H2_1_5J_jpg.rf.2678b2ab9000889a6edfa6a7857b2471.jpg,7.221360206604004
train,H1-Star_E3_7_37-42B_jpg.rf.2db2a3248aea288c1f4a02ed5df2b6e3.jpg,7.572249174118042
train,H1-NC5272_H2_6_2C_jpg.rf.2782fb012346d1a90bb367abf20460c3.jpg,9.666965246200562
train,H1-18-051_F2_35_8_jpg.rf.2a02b8bb3c3cbeaba4530007aaf3154f.jpg,8.077116966247559
train,H1-NewHanover_H2_3_5C_jpg.rf.308433db32e5aef7cf8308a91a668e89.jpg,8.551165103912354
train,H2-MissJackie_F2_21_8C_jpg.rf.2f07894b469f1c9178f275d27e490027.jpg,9.512748003005981
train,NC3104_E3_8_4f_jpg.rf.2aefffadd2a1a50a2762888a78923cfc.jpg,8.524252891540527
train,Huron_F2_22_6_jpg.rf.2d967436598df91382bc3a3b7f41209d.jpg,8.39108419418335
train,H2-17-002_F2_24_3_jpg.rf.313d5c383e09851b5f0a0d79335b2e14.jpg,6.913739204406738
train,H2-Suziblue_F2_19_12A_jpg.rf.3213cd843ec3420f5192f29c5010bbe9.jpg,7.021871328353882
train,H2-NC5322_F2_19_16A_jpg.rf.3375abaf7fd25f5388ae6c696f5cb4ef.jpg,7.952947616577148
train,NC3104_E3_8_4a_jpg.rf.31a30c3dee1f396c33be4e48979847b2.jpg,7.584087610244751
train,NCV-04-1_F2_24_14_jpg.rf.32e9b3788f51e8e2b4d9a929f1ee9e0a.jpg,7.250399351119995
train,H1-NC5300_F2_20_12A_jpg.rf.34de0dfea46ab3dde059c0385eb530ed.jpg,8.836826801300049
train,H2-NC5286_H2_2_3i_jpg.rf.35af797224b175198ec0885585459e66.jpg,10.308514595031738
train,H2-NC5303_F2_17_3A_jpg.rf.37ff71dd1a9c050b38f77aa498295c6d.jpg,9.560518980026245
train,H1-NC5279_F2_16_4B_jpg.rf.36e593bee6f0fe52dfc2416cd4605b16.jpg,8.653897285461426
train,NC5280_H2_6_3_jpg.rf.3ab5578c6b8b146656e2ce9cd8d6afe4.jpg,7.503180503845215
train,H1-NC5271_H2_1_1C_jpg.rf.3a5ccca947e4e314c0d8091e232c9b9d.jpg,7.478792667388916
train,H2-NC5331_F2_20_15B_jpg.rf.3ba3c44060f218b90c46442274edaf1c.jpg,7.076942205429077
train,Legacy_F2_14_12_jpg.rf.3fe6d7e01a39b5f6a21a246a298957e1.jpg,8.609573364257812
train,H2-NC5316_F2_13_14A_jpg.rf.3ddbe353ce52ecc9b75d2425f34fbc2a.jpg,9.825963020324707
train,H2-17-005_F2_23_4_jpg.rf.3e5ff219bfa202da34c38961bd1c030a.jpg,7.635881662368774
train,H1-NewHanover_E3_8_37-42F_jpg.rf.3d02a059d96b4de702e86514e021878c.jpg,6.9659059047698975
train,H2-NC5288_H2_7_4G_jpg.rf.3f1a8aa81a232e5ece8e9a072be27aa1.jpg,7.135133981704712
train,17-9-60_F2_26_14_jpg.rf.41a37d55c56967e582cb199c8bf07696.jpg,7.7809319496154785
train,H1-NC5288_H2_2_1H_jpg.rf.440867ad7ea541f0b8b1722b19d957f5.jpg,6.984988212585449
train,NC5302_F2_14_8_jpg.rf.424955e50bd9d80112f5c000b89bdaae.jpg,7.012275695800781
train,H2-NC5283_H2_6_5H_jpg.rf.41af16f5ee612d81477ec04000c54590.jpg,7.760063171386719
train,H1-NewHanover_F2_27_4_jpg.rf.47529a2b96ba57094738c91aaf9ddf73.jpg,7.267072916030884
train,Reveille_F2_23_14_jpg.rf.46ded1049c17a4b3136122bbe52e691a.jpg,7.962136745452881
train,H2-NC5275_H2_2_2G_jpg.rf.4409d29a5e1aa6b87b8d9e68bd991f09.jpg,7.677154064178467
train,H1-NewHanover_H2_3_5d_jpg.rf.44b66bafd2cdea700c7ae7be2594c9e4.jpg,6.696313142776489
train,H1-18-065_F2_26_9_jpg.rf.4c9cba04548b78c5fd4079b8bed6a93f.jpg,8.085746049880981
train,H1-NC5271_H2_1_1H_jpg.rf.50e6512757248e9a832acb72336e8bda.jpg,6.663524866104126
train,H1-NC5271_H2_1_2J_jpg.rf.4a6e97dadddca16e982cb8a9f88b5bfc.jpg,7.228896141052246
train,NC5286_F2_15_6_jpg.rf.4b7f8a603d328622fd6d4e387b495631.jpg,9.79979944229126
train,H1-18-066_F2_27_16_jpg.rf.59d6e71c12cea06e8c91197036d99332.jpg,6.962051868438721
train,H1-18-034_F2_32_9_jpg.rf.4e9913f7c8f7725ef6b0698127a72f2d.jpg,6.051093101501465
train,NCV-07-1_F2_24_17_jpg.rf.534c58d881455d28c467b9e85ec1f0f6.jpg,7.819569826126099
train,Talisman_H2_5_2_jpg.rf.5c9ed9e079b2fd256ddfacfc35412365.jpg,5.781331300735474
train,NCV-20-2_F2_26_3_jpg.rf.549f240e3ccec9ffe985e3be225c6160.jpg,7.9285197257995605
train,H1-NC5285_H2_5_5I_jpg.rf.62e15ac110aadb550e1a138d8aa48c1b.jpg,7.571425914764404
train,H2-17-001_F2_24_10_jpg.rf.5da83956a76f066ee322b4674bf88f21.jpg,8.00462293624878
train,NC5295_F2_13_10_jpg.rf.4ceab0100cdc9f3b08b2a6c0351b1b6f.jpg,8.738393783569336
train,NC3104_jpg.rf.62826f5c84ebbe3d8255bbdc56aca6cf.jpg,7.428575277328491
train,H2-NC5328_F2_15_12A_jpg.rf.5ca312e18ec9e04766a01a55815f44fc.jpg,8.395250797271729
train,NC5293_F2_18_17_jpg.rf.4acbda261a3a75dfff44014cd7a64aaf.jpg,7.448894739151001
train,NCV-01-1_F2_24_11_jpg.rf.55e9471c81cf699c2f62b1fb64228315.jpg,7.487977027893066
train,NC5289_F2_15_10_jpg.rf.660488e5ebadd402b28d44a393ee35d7.jpg,7.55099081993103
train,H2-NC5286_H2_7_2A_jpg.rf.658c1dcf1b27a9b42df9d887ef91209e.jpg,8.463256120681763
train,H1-Legacy_F2_14_12A_jpg.rf.6402f4110fc4e101c3f6c44b7629bf24.jpg,8.129923343658447
train,H1-18-056_F2_32_7_jpg.rf.697fff677e9fa3057f7c1218d4b48500.jpg,7.277217864990234
train,H1-NC5284_F2_16_15C_jpg.rf.71586013e23f8213fe59955197e3ca7b.jpg,8.731216430664062
train,NCV-01-2_F2_25_20_jpg.rf.6e8258bc80a735f098d6788fadc905f5.jpg,8.181838274002075
train,18-044_F2_29_12_jpg.rf.725d2f225924416c6c498a2e0f0b713a.jpg,6.057015895843506
train,H1-18-013_F2_27_11_jpg.rf.733ad81086706fe87f32fa7a9fa3ed91.jpg,7.3706512451171875
train,H1-NC5331_F2_20_15B_jpg.rf.75bbb535cf24508dc710e67ecb1f6b2c.jpg,6.299213647842407
train,NCV-11-2_F2_26_7_jpg.rf.740f95bd9fd15cfee20c87a2a00870fc.jpg,7.5877685546875
train,H1-NC5274_F2_30_16_jpg.rf.76256d2012c4b2dfdedd03dc8d5c7471.jpg,6.094975471496582
train,H1-NC5283_H2_6_5B_jpg.rf.7770f2c999b8a1baadd358a3962294b9.jpg,8.229089498519897
train,IndigoCrisp_jpg.rf.797a639fece1a8ef496c5039bde69d30.jpg,6.576316595077515
train,H2-13-038_F2_23_11_jpg.rf.798f00a5c0cf67a565de5061601f3e62.jpg,6.802095651626587
